ExperimentName,Subject,Handedness,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,FirstLanguage,Group,Occupation,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,BlockList,BlockList.Cycle,BlockList.Sample,Procedure[Block],Running[Block],Trial,CrossLangDiff,Expression,Form_Form_Chinese,Form_Form_English,Form_Form_Spanish,HumanORComputer,MetaphorID,Novelty_Chinese,Novelty_European,PostBlockList,PostBlockList.Cycle,PostBlockList.Sample,PracList,PracList.Cycle,PracList.Sample,Procedure[Trial],Q1.OnsetTime,Q1.RESP,Q1.RT,Q1.RTTime,Q2.RESP,Q2.RT,Q2.RTTime,Q3.RESP,Q3.RT,Q3.RTTime,Q4.RESP,Q4.RT,Q4.RTTime,Running[Trial],Stimuli,TextInput.RESP,TrialList,TrialList.Cycle,TrialList.Sample
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,42,0,,1,1,2,c,21,2,2,,,,,,,TrialProc,916335,Yes,1393,917728,2,1283,919034,3,1040,920106,human,1749,921881,TrialList,Teaching is a warming light.,,21,1,42
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,43,0,,1,2,3,h,56,2,2,,,,,,,TrialProc,927324,Yes,3212,930536,2,1118,931673,3,2371,934074,human,1052,935153,TrialList,Discipline is a strong fertilizer.,,56,1,43
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,44,0,,1,2,1,c,45,3,3,,,,,,,TrialProc,942426,Yes,3934,946360,2,1424,947813,4,1567,949404,human,899,950318,TrialList,Security is an invigorating energy.,,45,1,44
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,45,0,,2,2,2,h,60,1,1,,,,,,,TrialProc,955113,Yes,2594,957707,1,2103,959831,3,1875,961734,human,1142,962899,TrialList,Education is a glowing lantern.,,60,1,45
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,46,0,,2,1,2,h,52,1,1,,,,,,,TrialProc,967301,Yes,4235,971536,1,1121,972685,2,3198,975911,human,1209,977135,TrialList,Danger is a hot spice.,,52,1,46
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,47,0,,1,2,2,c,16,2,2,,,,,,,TrialProc,981720,Yes,2395,984115,1,2505,986640,3,1809,988474,human,1105,989602,TrialList,Power is a warming light.,,16,1,47
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,48,0,,2,2,2,c,38,2,2,,,,,,,TrialProc,993742,Yes,2037,995779,1,1918,997724,3,1418,999156,computer,1489,1000659,TrialList,Love is a beneficial medicine. ,,38,1,48
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,49,1,,1,2,2,c,9,3,2,,,,,,,TrialProc,1004748,Yes,2438,1007186,1,1120,1008332,2,2016,1010377,human,1042,1011434,TrialList,Power is a comforting fire.,,9,1,49
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,50,0,,2,2,2,c,6,1,1,,,,,,,TrialProc,1015903,Yes,2423,1018326,1,1016,1019367,3,1932,1021315,human,1501,1022832,TrialList,Art is gentle love.,,6,1,50
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,51,0,,1,1,2,c,10,2,2,,,,,,,TrialProc,1027691,Yes,2255,1029946,2,1214,1031186,4,1432,1032637,human,1342,1033995,TrialList,Security is a warming light.,,10,1,51
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,52,0,,2,2,3,c,42,2,2,,,,,,,TrialProc,1038298,Yes,2849,1041147,3,1001,1042162,5,1128,1043305,human,1025,1044351,TrialList,Writing is soothing healing.,,42,1,52
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,53,1,,1,2,1,h,53,3,2,,,,,,,TrialProc,1048754,No,3068,1051822,,0,0,1,1233,1053067,computer,1321,1054404,TrialList,Evolution is an ongoing lottery.,,53,1,53
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,54,1,,2,1,2,c,49,3,1,,,,,,,TrialProc,1058544,Yes,4616,1063160,1,1105,1064278,3,1593,1065898,human,1004,1066924,TrialList,Blood is an appealing wine. ,,49,1,54
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,55,0,,2,1,2,c,27,1,1,,,,,,,TrialProc,1071348,Yes,5414,1076762,1,1987,1078763,2,829,1079620,human,853,1080493,TrialList,Art is beautiful love. ,,27,1,55
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,56,0,,1,3,2,c,3,3,3,,,,,,,TrialProc,1084518,No,2326,1086844,,0,0,2,3240,1090106,computer,1354,1091483,TrialList,Business is pure water.,,3,1,56
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,57,0,,2,2,3,c,13,2,2,,,,,,,TrialProc,1095857,Yes,4512,1100369,3,1300,1101686,4,1831,1103532,human,1120,1104669,TrialList,Life is an appealing wine.,,13,1,57
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,58,0,,2,3,1,c,29,3,3,,,,,,,TrialProc,1109144,No,1734,1110878,,0,0,1,1528,1112420,computer,1127,1113568,TrialList,Business is relaxing music.,,29,1,58
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,59,1,,2,2,2,h,55,3,2,,,,,,,TrialProc,1117885,No,4169,1122054,,0,0,1,4480,1126561,human,1979,1128556,TrialList,Sleep is a vast ocean.,,55,1,59
Tweet_Rating_English_Right,101,1,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">687626099</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-18T15:54:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-101-1,60.06,1.0.0.326,English,1,Academic/teaching staff,688048541,Professional,2.0.10.353,2.0.10.353,05-18-2015,18/05/2015 15:54,16:54:31,male,2.0.10.248,4,4,1,4,BlockProc,BlockList,60,0,,1,1,2,c,33,2,2,,,,,,,TrialProc,1132820,No,4150,1136970,,0,0,2,2836,1139819,human,1460,1141307,TrialList,Programming is a cherished art. ,,33,1,60
Tweet_Rating_English_Right,102,1,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">360034093865</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-102-1,60.06,1.0.0.327,English,1,Academic/teaching staff,-742717906,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 12:28,13:28:00,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,1,1,,1,1,2,c,17,3,2,,,,,,,TrialProc,690458,Yes,2475,692933,2,2597,695553,3,5912,701482,human,4662,706159,TrialList,Design is a warming light.,,17,1,1
Tweet_Rating_English_Right,102,1,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">360034093865</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-102-1,60.06,1.0.0.327,English,1,Academic/teaching staff,-742717906,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 12:28,13:28:00,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,2,0,,1,2,2,h,51,1,1,,,,,,,TrialProc,711404,Yes,8319,719723,3,8353,728099,4,3771,731892,human,5270,737187,TrialList,Wisdom is a distant foreigner.,,51,1,2
Tweet_Rating_English_Right,102,1,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">360034093865</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-102-1,60.06,1.0.0.327,English,1,Academic/teaching staff,-742717906,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 12:28,13:28:00,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,3,0,,2,2,3,c,42,2,2,,,,,,,TrialProc,744005,Yes,2315,746320,3,2181,748517,5,1925,750459,human,9233,759715,TrialList,Writing is soothing healing.,,42,1,3
Tweet_Rating_English_Right,102,1,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">360034093865</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-102-1,60.06,1.0.0.327,English,1,Academic/teaching staff,-742717906,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 12:28,13:28:00,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,4,0,,2,3,1,c,39,3,3,,,,,,,TrialProc,766949,No,4183,771132,,0,0,1,6220,777365,computer,3094,780483,TrialList,Government is a charming painting.,,39,1,4
Tweet_Rating_English_Right,102,1,1,45+,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2240937</Frequency><Timestamp dt:dt=""r8"">360034093865</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-20T12:28:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_English_Right-102-1,60.06,1.0.0.327,English,1,Academic/teaching staff,-742717906,Professional,2.0.10.353,2.0.10.353,05-20-2015,20/05/2015 12:28,13:28:00,female,2.0.10.248,4,4,1,4,BlockProc,BlockList,5,0,,1,1,2,c,30,2,2,,,,,,,TrialProc,785647,Yes,1853,787500,3,3698,791227,4,2718,793960,computer,11338,805310,TrialList,Music is a warming light.,,30,1,5
